Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km)
10,4.4,8,17,4,14.7,9.6,12.4,23,292
10,4.4,8,17,4,14.0,10.0,12.2,23,286
0,4.4,8,17,4,14.7,9.6,12.4,23,292
1,4.4,8,17,4,14.7,9.6,12.4,23,292
1,4.4,8,17,4,14.3,9.4,12.1,23,283
10,3.0,6,17,4,10.9,7.7,9.5,30,222
10,3.0,6,25,4,12.7,8.7,10.9,26,255
10,3.0,6,25,4,12.5,8.4,10.7,26,249
10,3.0,6,17,4,11.2,7.8,9.7,29,227
0,3.0,6,9,4,13.5,9.9,11.9,24,280
0,3.0,6,25,4,13.5,9.3,11.6,24,273
10,3.0,6,9,4,14.5,10.5,12.7,22,299
10,3.0,6,25,4,13.8,9.4,11.9,24,280
2,4.4,8,17,4,14.3,9.4,12.1,23,283
10,4.4,8,9,4,17.3,11.6,14.7,19,344
0,4.4,8,9,4,17.3,11.6,14.7,19,344
11,2.0,4,17,4,10.7,7.5,9.3,30,217
11,2.0,4,17,4,11.0,7.7,9.5,30,222
11,2.0,4,17,4,10.8,8.0,9.5,30,223
11,3.0,6,17,4,11.7,8.6,10.3,27,241
11,3.0,6,17,4,12.9,9.5,11.4,25,266
12,3.0,6,17,0,10.3,8.0,9.3,30,246
12,4.4,8,17,4,15.4,11.2,13.5,21,317
13,8.0,16,9,4,26.8,16.6,22.2,13,522
12,3.6,6,18,3,12.9,9.0,11.2,25,263
12,3.6,6,18,3,13.8,9.4,11.8,24,277
11,1.4,4,15,3,9.9,7.8,8.9,32,210
11,1.4,4,15,3,9.0,7.6,8.3,34,196
11,2.5,4,3,3,11.1,8.6,10.0,28,234
2,3.6,6,18,3,11.3,7.9,9.7,29,228
2,2.5,4,3,3,9.3,6.7,8.1,35,190
2,3.6,6,18,3,11.8,8.0,10.1,28,237
1,2.0,4,18,4,10.7,7.4,9.2,31,217
1,2.0,4,17,4,11.0,8.0,9.6,29,227
1,3.6,6,18,3,12.4,8.7,10.7,26,250
0,2.0,4,17,4,10.5,7.7,9.2,31,216
0,2.0,4,25,4,12.0,8.2,10.3,27,240
0,3.6,6,17,3,12.1,8.6,10.5,27,247
0,3.6,6,17,4,13.9,9.4,11.9,24,291
1,2.0,4,17,4,11.0,7.8,9.5,30,224
1,3.6,6,17,3,13.0,8.9,11.1,25,261
2,2.0,4,17,4,11.0,7.8,9.5,30,224
2,3.6,6,17,3,12.1,8.6,10.5,27,247
2,3.6,6,17,4,15.0,9.9,12.7,22,311
12,6.2,8,0,4,16.6,10.9,14.0,20,329
11,3.6,6,17,3,12.1,8.9,10.6,27,250
11,3.6,6,17,3,12.8,9.3,11.2,25,263
10,2.0,4,17,4,10.8,7.6,9.4,30,220
10,2.0,4,25,4,11.9,7.9,10.1,28,235
10,3.6,6,17,3,12.3,8.2,10.4,27,246
10,6.2,8,12,4,18.8,11.3,15.4,18,361
10,6.2,8,25,4,17.1,12.0,14.8,19,348
7,2.0,4,19,3,9.8,8.8,9.3,30,218
5,2.5,4,3,3,12.1,9.2,10.8,26,253
5,2.5,4,25,3,11.9,9.2,10.7,26,251
5,2.8,4,3,0,10.8,8.0,9.6,29,257
5,2.5,4,3,3,12.6,9.8,11.3,25,266
5,2.8,4,3,0,12.1,8.3,10.4,27,279
5,3.6,6,5,3,14.1,10.0,12.2,23,288
13,6.2,8,17,4,15.5,9.2,12.7,22,297
0,1.4,4,15,3,8.0,5.9,7.1,40,166
0,1.4,4,25,3,8.6,5.8,7.4,38,172
0,1.6,4,6,0,7.7,5.0,6.5,43,175
0,1.6,4,25,0,7.8,4.6,6.3,45,170
2,1.4,4,15,3,8.1,6.2,7.3,39,172
2,1.4,4,25,3,8.6,6.2,7.5,38,175
2,1.4,4,15,3,8.4,6.4,7.5,38,176
2,1.6,4,6,0,7.8,5.2,6.6,43,178
2,1.6,4,25,0,8.1,4.9,6.7,42,180
11,1.5,4,3,3,9.2,7.3,8.3,34,195
11,1.6,4,3,0,8.5,6.0,7.4,38,198
11,1.5,4,3,3,9.8,7.9,8.9,32,209
11,1.6,4,3,0,8.5,6.1,7.4,38,198
11,2.0,4,6,4,10.9,8.3,9.7,29,228
1,3.6,6,15,3,12.7,8.5,10.8,26,254
1,3.6,6,15,1,17.2,11.6,14.6,19,245
2,1.5,4,3,3,8.8,6.5,7.8,36,181
2,2.0,4,6,4,10.5,7.4,9.1,31,213
6,4.3,6,3,3,13.4,10.0,11.8,24,278
6,5.3,8,3,1,19.7,13.9,17.1,17,283
6,5.3,8,5,3,14.9,10.9,13.1,22,307
6,5.3,8,5,3,13.4,10.0,11.8,24,278
6,4.3,6,3,1,20.2,15.2,18.0,16,296
6,5.3,8,3,1,21.0,15.0,18.3,15,309
6,5.3,8,5,3,15.6,11.6,13.8,20,324
6,6.2,8,5,4,16.0,11.7,14.1,20,331
0,1.8,4,15,3,9.3,7.0,8.3,34,193
0,1.8,4,24,3,9.2,6.8,8.1,35,190
9,1.8,4,15,3,9.3,7.0,8.3,34,193
9,1.8,4,24,3,9.2,6.8,8.1,35,190
10,1.4,4,24,3,8.0,6.0,7.1,40,166
12,5.3,8,3,1,19.8,13.9,17.2,16,285
12,5.3,8,3,3,15.3,10.9,13.3,21,313
12,5.3,8,3,3,15.3,10.9,13.3,21,312
12,5.3,8,3,1,22.3,15.7,19.3,15,321
12,6.2,8,0,4,16.4,10.7,13.8,20,325
12,2.0,4,6,4,11.7,9.0,10.5,27,246
12,3.6,6,18,3,12.9,8.7,11.0,26,258
12,3.6,6,18,3,13.7,9.4,11.8,24,276
1,3.6,6,5,1,17.1,10.6,14.2,20,234
4,3.6,6,6,3,12.9,8.4,10.9,26,259
2,3.6,6,5,1,17.6,12.0,15.0,19,248
1,3.6,6,2,1,18.9,12.7,16.1,18,268
12,5.7,8,5,3,16.7,10.9,14.1,20,331
12,6.4,8,5,4,18.3,12.2,15.6,18,363
3,1.4,4,24,3,8.4,7.0,7.8,36,182
11,2.4,4,6,3,10.7,7.8,9.4,30,220
11,1.0,3,15,3,8.6,8.1,8.4,34,195
11,2.0,4,15,3,10.2,8.0,9.3,30,217
11,2.0,4,15,3,11.3,8.0,9.9,29,231
11,2.0,4,15,3,11.9,8.7,10.5,27,246
11,2.7,6,15,3,13.8,9.8,12.0,24,282
11,3.5,6,15,3,14.2,10.2,12.4,23,291
11,2.5,4,15,1,15.2,10.9,13.3,21,219
11,2.0,4,15,3,11.5,8.8,10.3,27,241
12,3.5,6,12,3,13.8,10.7,12.4,23,291
12,3.5,6,12,3,14.9,11.2,13.2,21,311
12,3.5,6,15,3,13.9,9.8,12.1,23,283
12,3.5,6,15,1,18.7,13.0,16.2,17,269
12,2.3,4,15,3,13.1,9.2,11.4,25,267
12,3.5,6,15,3,14.5,10.6,12.7,22,299
12,3.5,6,15,1,19.7,14.3,17.3,16,288
6,2.7,6,12,3,11.9,9.0,10.6,27,249
6,2.7,6,12,3,12.0,9.4,10.8,26,253
6,2.7,6,12,3,12.3,9.4,11.0,26,258
6,3.0,6,12,0,10.8,8.0,9.5,30,256
6,3.0,6,12,0,10.8,8.4,9.7,29,260
6,3.3,6,15,3,12.3,9.4,11.0,26,259
6,3.3,6,15,3,12.3,9.3,10.9,26,257
6,3.3,6,15,1,16.8,12.7,14.9,19,248
6,3.3,6,15,3,12.4,9.8,11.2,25,263
6,3.5,6,12,3,13.6,10.1,12.0,24,282
6,3.5,6,12,3,13.7,11.2,12.5,23,293
6,5.0,8,12,3,14.1,10.4,12.4,23,292
6,5.0,8,12,3,13.9,10.2,12.2,23,286
6,5.0,8,12,1,20.2,14.0,17.4,16,288
6,5.0,8,12,3,14.7,11.2,13.1,22,308
6,5.0,8,12,3,14.7,11.2,13.1,22,307
6,5.0,8,12,3,14.7,11.8,13.8,20,324
6,5.0,8,12,3,14.7,11.8,13.8,20,323
6,5.0,8,12,1,20.3,14.0,17.4,16,288
6,2.7,6,12,3,12.6,9.8,11.3,25,265
6,2.7,6,12,3,13.1,10.2,11.8,24,277
6,2.7,6,12,3,13.1,9.8,11.6,24,272
6,3.0,6,12,0,11.8,9.3,10.7,26,288
6,3.0,6,12,0,11.2,8.4,9.9,29,266
6,3.3,6,15,3,13.0,10.3,11.8,24,277
6,3.3,6,15,3,12.9,10.2,11.7,24,273
6,3.3,6,15,1,17.6,13.7,15.8,18,263
6,3.3,6,15,3,13.8,10.7,12.4,23,291
6,3.3,6,15,1,17.5,13.7,15.8,18,262
6,3.5,6,12,3,14.3,10.5,12.6,22,295
6,3.5,6,12,3,14.4,10.6,12.7,22,297
6,3.5,6,12,3,14.5,11.2,13.0,22,305
6,5.0,8,12,3,14.6,10.9,13.0,22,304
6,5.0,8,12,3,15.1,11.0,13.3,21,311
6,5.0,8,12,1,20.0,15.6,18.0,16,300
6,5.0,8,12,3,15.1,11.8,13.8,20,324
6,5.0,8,12,3,15.7,12.4,14.2,20,334
6,5.0,8,12,3,16.1,12.4,14.5,19,339
6,5.0,8,12,1,21.4,17.2,19.5,14,325
10,1.6,4,8,3,8.6,6.4,7.6,37,179
10,1.6,4,25,3,9.0,7.1,8.2,34,192
0,2.0,4,8,3,8.9,6.1,7.7,37,179
0,2.0,4,15,3,9.8,7.0,8.5,33,200
0,2.0,4,24,3,9.5,6.9,8.3,34,196
2,2.3,4,25,4,12.2,9.0,10.8,26,252
2,1.5,4,15,3,10.0,7.0,8.7,32,203
2,2.5,4,3,3,11.3,7.4,9.5,30,223
2,2.0,4,15,3,11.8,8.2,10.2,28,238
2,2.7,6,15,3,13.8,9.1,11.8,24,277
2,2.0,4,19,3,5.5,5.6,5.6,50,131
13,3.5,6,9,4,20.4,13.1,17.1,17,403
10,2.3,4,12,3,11.0,7.4,9.4,30,219
10,2.3,4,12,3,11.8,8.1,10.1,28,236
10,2.3,4,25,3,11.0,7.7,9.5,30,222
10,2.3,4,25,3,11.8,8.4,10.3,27,240
10,5.0,8,12,3,15.1,9.3,12.5,23,291
10,5.0,8,25,3,15.5,9.5,12.8,22,300
10,2.3,4,12,3,11.8,8.2,10.2,28,238
10,5.0,8,12,3,15.5,10.0,13.1,22,305
15,3.5,6,15,3,16.2,12.8,14.7,19,345
15,3.7,6,15,3,16.8,13.1,15.1,19,354
1,3.5,6,15,3,14.6,10.0,12.5,23,294
7,2.5,4,15,1,16.2,11.9,14.3,20,234
7,2.5,4,15,3,12.3,8.8,10.7,26,251
7,2.5,4,15,1,16.8,12.1,14.7,19,241
1,3.3,6,17,4,13.8,9.7,11.9,24,282
1,3.8,6,17,3,13.4,9.6,11.7,24,276
1,5.0,8,17,4,15.6,10.4,13.2,21,312
12,3.6,6,3,3,13.1,9.4,11.4,25,268
12,3.6,6,3,3,13.5,9.5,11.7,24,275
6,5.3,8,3,1,19.7,13.9,17.0,17,283
11,1.5,4,6,3,9.2,7.9,8.6,33,201
11,1.5,4,6,3,9.6,8.3,9.0,31,210
11,2.0,4,6,4,11.2,9.0,10.2,28,239
12,6.2,8,0,4,17.1,11.3,14.5,19,340
1,1.5,4,19,3,7.9,6.3,7.2,39,168
1,1.5,4,22,3,8.2,6.8,7.6,37,177
1,1.5,4,25,3,8.9,6.7,7.9,36,185
1,2.0,4,25,3,10.7,7.3,9.2,31,214
2,2.0,4,12,3,10.4,7.4,9.1,31,211
1,2.0,4,19,3,5.0,5.1,5.1,55,118
0,1.5,4,19,3,7.5,5.9,6.8,42,158
0,1.5,4,25,3,7.7,5.7,6.8,42,158
0,1.5,4,25,4,8.4,6.2,7.4,38,173
2,1.5,4,25,4,8.4,6.2,7.4,38,173
1,2.0,4,25,4,10.6,8.3,9.6,29,224
9,1.5,4,19,3,7.0,5.9,6.5,43,151
9,1.5,4,22,3,7.6,6.5,7.0,40,166
4,3.5,6,18,3,12.6,8.4,10.7,26,252
4,3.5,6,12,3,12.2,8.5,10.6,27,247
2,1.6,4,9,3,8.9,7.0,8.1,35,189
0,1.6,4,15,3,8.3,6.2,7.4,38,173
0,1.6,4,25,3,8.2,6.3,7.3,39,173
2,1.6,4,25,3,10.7,7.8,9.4,30,221
2,2.0,4,25,3,9.3,6.4,8.0,35,188
1,1.6,4,9,3,9.2,7.1,8.3,34,194
1,1.6,4,25,3,10.7,8.1,9.6,29,226
1,2.0,4,15,3,9.4,7.2,8.4,34,198
1,2.0,4,25,3,9.8,7.3,8.7,32,205
1,1.6,4,8,3,4.3,4.4,4.3,66,102
11,2.0,4,15,3,8.6,7.0,7.9,36,186
11,1.6,4,9,3,9.0,8.0,8.6,33,201
11,2.0,4,15,3,9.2,7.8,8.6,33,202
1,2.0,4,17,3,10.4,7.4,9.1,31,212
1,2.4,4,15,3,9.8,6.9,8.5,33,202
2,2.0,4,8,3,6.0,5.3,5.7,50,135
2,2.0,4,8,3,5.9,5.1,5.6,50,132
2,2.0,4,16,4,10.7,8.6,9.7,29,228
2,3.0,6,16,4,12.4,8.7,10.8,26,253
2,3.0,6,16,4,12.5,9.3,11.1,25,260
10,3.0,6,16,4,12.3,8.6,10.7,26,251
2,5.6,8,16,4,14.9,10.3,12.8,22,301
11,3.5,6,22,4,12.5,9.0,10.9,26,257
11,2.0,4,17,0,8.9,7.2,8.1,35,218
11,2.0,4,17,4,10.7,8.8,9.9,29,227
13,2.0,4,17,4,10.2,7.8,9.2,31,215
0,2.0,4,17,4,9.8,6.9,8.5,33,200
2,2.0,4,17,4,10.1,7.2,8.8,32,207
11,2.4,4,6,1,15.5,10.5,13.3,21,218
11,2.4,4,6,1,16.3,11.3,14.0,20,231
11,2.4,4,6,3,11.4,8.7,10.2,28,239
12,3.0,6,5,0,11.2,8.5,10.0,28,268
12,6.2,8,5,4,20.9,13.8,17.7,16,413
11,2.0,4,5,3,10.5,9.4,10.0,28,233
11,3.6,6,5,3,12.8,10.4,11.8,24,274
11,3.6,6,25,3,13.7,9.6,11.8,24,277
11,2.0,4,5,3,10.9,10.0,10.5,27,245
11,3.6,6,5,3,12.9,10.2,11.7,24,275
11,3.6,6,25,3,13.8,10.1,12.2,23,285
2,2.0,4,15,3,8.0,6.1,7.1,40,168
1,2.0,4,15,3,9.4,7.0,8.3,34,197
2,2.0,4,8,3,6.0,5.1,5.6,50,132
0,1.6,4,15,3,8.5,6.4,7.5,38,177
0,1.6,4,25,3,8.3,6.4,7.5,38,175
11,2.4,4,15,3,10.3,7.8,9.2,31,218
2,3.3,6,17,4,12.7,9.6,11.3,25,265
13,6.5,12,9,4,23.8,14.1,19.4,15,454
13,6.5,12,9,4,24.2,14.5,19.8,14,464
13,5.2,10,9,4,16.8,11.4,14.4,20,336
13,5.2,10,9,4,17.2,12.2,15.0,19,349
13,5.2,10,9,4,16.7,11.7,14.5,19,337
13,5.2,10,9,4,17.2,12.3,15.0,19,350
11,2.0,4,18,4,11.4,9.3,10.5,27,246
11,2.0,4,18,4,10.9,8.0,9.6,29,225
11,2.0,4,18,4,11.2,8.2,9.8,29,231
11,2.0,4,17,0,9.2,7.8,8.5,33,229
11,3.0,6,17,4,13.0,10.0,11.6,24,273
2,3.5,6,15,4,12.5,9.2,11.0,26,257
0,3.5,6,15,4,12.3,9.1,10.9,26,254
10,5.0,8,12,4,14.7,9.2,12.2,23,286
10,3.5,6,20,4,8.9,7.0,8.0,35,187
2,3.4,6,12,4,12.2,7.8,10.2,28,240
2,3.4,6,12,4,13.0,8.7,11.0,26,259
2,3.5,6,20,4,9.4,7.1,8.4,34,195
2,3.5,6,20,4,10.3,7.6,9.1,31,211
12,5.7,8,17,4,18.2,12.8,15.8,18,371
11,2.0,4,15,4,10.6,8.5,9.7,29,226
10,3.5,6,15,4,13.1,9.8,11.2,25,262
11,3.5,6,17,3,13.1,9.4,11.1,25,268
1,2.7,6,15,3,14.0,9.4,12.0,24,280
1,3.0,6,15,3,14.5,9.8,12.3,23,290
11,2.3,4,15,3,13.1,9.4,11.5,25,269
11,3.7,6,15,3,14.3,10.3,12.5,23,293
2,2.0,4,15,3,11.8,8.4,10.3,27,242
12,3.5,6,12,3,14.9,11.3,13.3,21,310
2,3.0,6,17,4,14.5,10.0,12.4,23,293
12,3.0,6,17,4,16.4,11.9,14.4,20,340
12,3.0,6,17,4,16.6,12.2,14.7,19,346
1,3.8,8,17,4,16.1,10.8,13.7,21,321
1,3.0,6,17,4,14.9,10.3,12.8,22,300
1,3.0,6,17,4,15.0,10.3,12.8,22,301
0,2.0,4,15,3,8.2,6.9,7.6,37,180
0,2.0,4,25,3,9.0,7.0,8.1,35,189
11,2.0,4,25,3,9.7,7.7,8.8,32,206
11,2.5,4,15,3,9.7,7.8,8.8,32,206
11,2.5,4,15,3,9.3,7.6,8.5,33,201
11,2.5,4,15,3,10.2,8.2,9.3,30,217
11,2.5,4,15,3,9.8,7.9,9.0,31,208
2,2.5,4,15,3,9.0,6.7,7.8,36,187
2,2.5,4,15,3,10.0,7.5,8.9,32,208
13,2.0,4,15,4,9.1,6.8,8.0,35,188
13,2.0,4,25,4,8.9,7.1,8.1,35,189
0,3.0,6,6,4,11.8,8.8,10.4,27,244
10,3.0,6,6,4,12.3,9.4,11.0,26,256
10,3.0,6,6,4,11.8,8.8,10.5,27,245
0,4.0,8,4,4,13.4,9.6,11.7,24,274
10,4.0,8,4,4,14.0,10.4,12.4,23,291
10,4.0,8,4,4,13.8,10.1,12.1,23,285
10,4.0,8,4,4,13.8,10.2,12.2,23,285
0,2.0,4,9,4,10.3,7.9,9.2,31,217
2,3.0,6,6,4,12.4,9.4,11.1,25,258
2,4.0,8,6,4,15.5,10.6,13.3,21,313
8,4.0,8,6,4,15.2,11.0,13.3,21,312
12,5.5,8,4,4,19.9,15.5,17.9,16,419
12,6.0,12,4,4,22.2,18.0,20.3,14,473
8,2.0,4,9,4,10.7,8.3,9.6,29,225
11,3.0,6,6,4,13.1,10.1,11.8,24,277
11,3.0,6,6,4,13.0,9.9,11.6,24,272
12,3.0,6,6,4,13.5,10.3,12.1,23,282
12,3.0,6,6,4,13.5,10.6,12.2,23,285
12,5.5,8,4,4,17.2,13.4,15.5,18,364
12,5.5,8,4,4,17.2,12.8,15.2,19,357
12,5.5,8,4,4,17.6,13.3,15.7,18,367
13,4.0,8,9,4,14.5,10.8,12.8,22,302
13,4.0,8,9,4,14.7,11.0,13.0,22,304
13,4.0,8,9,4,15.5,11.7,13.8,20,322
13,4.0,8,9,4,15.6,11.9,13.9,20,324
1,4.0,8,6,4,14.1,8.9,11.8,24,275
10,4.0,8,6,4,15.8,9.8,13.1,22,306
0,4.0,8,6,4,14.0,8.7,11.6,24,271
1,6.0,12,4,4,18.6,10.9,15.1,19,356
13,5.5,8,4,4,14.7,9.5,12.4,23,291
13,6.0,12,4,4,17.6,10.8,14.5,19,339
13,3.0,6,6,4,11.6,8.2,10.1,28,236
2,2.0,4,9,4,9.8,6.8,8.4,34,196
2,2.0,4,9,4,10.3,7.8,9.1,31,215
0,2.0,4,6,4,10.5,7.5,9.1,31,214
10,2.0,4,6,4,10.8,8.0,9.6,29,224
10,2.0,4,6,4,10.5,7.8,9.3,30,218
8,2.0,4,6,4,10.7,8.0,9.5,30,222
0,2.0,4,9,4,9.6,6.6,8.2,34,193
0,2.0,4,9,4,9.9,7.3,8.7,32,204
2,2.0,4,6,4,11.0,8.1,9.7,29,227
2,3.0,6,6,4,11.8,8.7,10.4,27,246
10,3.0,6,6,4,12.0,9.2,10.8,26,251
10,3.0,6,6,4,11.9,9.0,10.6,27,248
8,3.0,6,6,4,12.4,9.5,11.1,25,261
12,4.0,8,4,4,18.2,16.5,17.5,16,410
11,2.0,4,9,4,10.1,7.6,9.0,31,209
11,2.0,4,6,4,11.1,8.6,10.0,28,240
11,2.0,4,6,4,11.0,8.7,10.0,28,235
12,4.7,8,6,4,15.2,11.4,13.5,21,317
12,3.0,6,6,4,14.3,11.4,13.0,22,305
12,4.7,8,6,4,16.5,12.6,14.7,19,346
1,6.0,12,6,4,18.4,11.1,15.1,19,355
7,2.0,4,4,4,11.5,9.8,10.7,26,251
7,2.0,4,4,4,12.3,10.3,11.4,25,268
2,3.0,6,6,4,12.8,8.5,10.9,26,255
10,4.0,8,6,4,13.9,9.2,11.8,24,276
1,4.0,8,6,4,13.5,8.6,11.3,25,265
2,4.0,8,6,4,13.1,8.8,11.2,25,261
0,4.0,8,6,4,13.6,8.8,11.4,25,269
13,3.0,6,6,4,11.5,8.5,10.2,28,238
13,4.7,8,6,4,13.5,9.6,11.8,24,275
13,2.0,4,6,4,9.6,7.4,8.6,33,202
10,1.5,3,15,4,8.7,6.8,7.9,36,184
10,1.5,3,25,4,8.4,6.3,7.4,38,174
2,1.5,3,17,4,10.2,7.6,9.0,31,212
2,1.5,3,25,4,10.5,7.4,9.1,31,214
3,1.5,3,15,4,8.7,6.8,7.9,36,184
3,1.5,3,25,4,8.4,6.3,7.4,38,174
9,1.5,3,17,4,10.3,7.9,9.2,31,215
9,1.5,3,25,4,10.5,7.4,9.1,31,214
10,2.0,4,15,4,9.3,7.3,8.4,34,197
10,2.0,4,25,4,10.3,7.4,9.0,31,210
2,2.0,4,17,4,10.5,7.6,9.2,31,215
3,2.0,4,15,4,9.3,7.1,8.3,34,195
3,2.0,4,25,4,10.3,7.4,9.0,31,210
2,2.0,4,17,4,10.2,7.5,9.0,31,211
2,2.0,4,25,4,11.4,7.6,9.7,29,228
3,2.0,4,15,4,9.8,7.3,8.7,32,203
2,2.0,4,17,4,10.6,7.8,9.3,30,220
2,2.0,4,25,4,11.5,8.0,9.9,29,232
11,1.5,4,23,3,9.4,8.4,8.9,32,208
11,1.5,4,23,3,9.6,8.9,9.3,30,216
11,2.4,4,21,3,9.9,8.1,9.1,31,212
11,3.0,6,15,4,12.0,8.8,10.6,27,248
11,2.4,4,21,3,10.3,8.3,9.4,30,219
2,2.5,4,19,3,8.7,6.3,7.6,37,179
2,2.5,4,22,3,8.9,6.4,7.8,36,185
12,5.6,8,16,3,17.5,12.8,15.4,18,362
5,2.5,4,2,3,13.6,10.7,12.3,23,290
5,4.0,6,2,3,14.7,10.4,12.8,22,300
5,4.0,6,2,3,15.8,11.5,13.9,20,326
2,1.6,4,19,3,7.7,6.6,7.2,39,169
2,3.5,6,22,4,11.1,7.8,9.6,29,227
0,1.6,4,1,3,9.0,6.8,8.0,35,188
0,1.6,4,24,3,8.7,6.8,7.9,36,186
11,3.5,6,19,3,12.4,9.2,11.0,26,259
9,2.0,4,19,3,9.0,7.5,8.4,34,196
11,2.5,4,19,3,9.7,7.4,8.7,32,205
2,1.8,4,19,3,8.1,6.3,7.3,39,172
2,1.8,4,25,3,8.9,6.8,8.0,35,187
6,5.6,8,16,3,15.9,11.9,14.1,20,331
3,3.0,6,9,4,11.5,9.1,10.4,27,243
3,3.0,6,26,4,13.0,8.9,11.1,25,260
3,3.0,6,9,4,11.8,9.2,10.6,27,249
3,3.0,6,26,4,12.7,9.0,11.0,26,258
3,3.0,6,9,4,11.8,9.2,10.6,27,248
3,3.0,6,26,4,12.8,8.9,11.0,26,257
3,3.0,6,9,4,11.9,9.3,10.7,26,250
3,3.0,6,26,4,12.9,9.1,11.1,25,260
13,4.0,6,9,4,15.8,11.6,13.9,20,324
13,4.0,6,25,4,18.0,11.5,15.1,19,352
3,3.0,6,9,4,12.1,9.2,10.8,26,251
3,3.0,6,26,4,13.2,9.2,11.4,25,266
3,3.8,6,9,4,13.8,10.3,12.3,23,285
13,2.5,4,9,4,11.8,9.2,10.6,27,249
13,2.5,4,25,4,12.3,9.4,11.0,26,257
12,4.8,8,5,4,16.7,11.2,14.3,20,334
11,3.6,6,4,4,14.1,10.1,12.3,23,286
1,3.0,6,10,4,11.0,8.3,9.8,29,229
1,3.0,6,10,4,11.3,8.6,10.1,28,235
1,3.0,6,10,4,11.5,9.0,10.4,27,242
1,2.9,6,10,4,11.3,8.5,10.1,28,235
1,2.9,6,10,4,12.1,9.0,10.7,26,249
1,4.0,8,10,4,12.8,9.2,11.2,25,261
1,4.0,8,10,4,13.4,10.1,11.9,24,279
6,5.7,8,3,3,18.7,13.3,16.3,17,382
0,6.6,12,17,4,20.3,13.0,17.0,17,397
1,6.6,12,17,4,20.3,13.0,17.0,17,397
1,6.7,12,17,4,20.0,12.4,16.6,17,387
2,6.6,12,17,4,19.6,12.9,16.6,17,388
3,2.0,4,25,4,11.2,8.1,9.8,29,229
3,2.0,4,25,4,11.6,8.6,10.2,28,239
11,2.0,4,22,3,8.8,7.2,8.1,35,188
11,2.0,4,25,3,10.5,8.1,9.4,30,220
2,2.5,4,22,3,9.3,7.0,8.3,34,193
11,2.5,4,22,3,9.4,7.3,8.5,33,198
0,2.0,4,23,4,12.6,9.6,11.2,25,256
0,2.5,4,25,4,14.1,10.5,12.5,23,291
0,2.5,4,25,4,14.3,10.9,12.8,22,296
12,4.0,6,14,3,14.3,11.9,13.2,21,308
2,2.5,4,17,3,8.1,5.7,6.9,41,164
2,2.5,4,17,3,8.4,6.0,7.3,39,172
2,2.5,4,17,3,8.5,6.1,7.4,38,173
2,3.5,6,17,3,10.5,7.1,9.0,31,210
2,3.5,6,17,3,10.7,7.4,9.2,31,215
2,2.5,4,21,3,4.9,4.8,4.9,58,113
2,2.5,4,21,3,5.3,5.0,5.1,55,121
0,2.0,4,22,3,8.7,7.5,8.2,34,189
2,1.8,4,25,3,8.5,6.6,7.6,37,178
2,1.8,4,19,3,4.3,4.6,4.5,63,105
11,2.5,4,21,3,6.9,7.8,7.3,39,171
12,5.7,8,15,3,18.4,13.8,16.4,17,384
4,3.5,6,17,3,12.5,8.9,10.9,26,256
5,3.5,6,15,3,13.2,10.7,12.1,23,283
5,3.5,6,25,3,13.8,11.4,12.7,22,299
6,5.7,8,15,3,17.7,13.6,15.9,18,371
6,4.6,8,15,3,16.8,13.1,14.9,19,354
6,5.7,8,15,3,18.0,14.2,16.3,17,383
11,2.0,4,17,3,10.8,8.9,10.0,28,233
11,3.6,6,17,3,13.7,10.1,12.1,23,282
0,2.0,4,15,3,9.0,7.2,8.2,34,191
10,2.0,4,15,3,9.0,7.2,8.2,34,191
0,2.0,4,15,3,9.1,6.9,8.1,35,189
10,2.0,4,15,3,9.1,6.9,8.1,35,189
0,1.8,4,15,3,9.6,7.2,8.5,33,199
0,1.8,4,24,3,9.3,6.9,8.2,34,192
0,2.0,4,8,3,9.6,7.3,8.6,33,200
0,2.0,4,25,3,9.6,7.2,8.5,33,199
0,2.0,4,9,4,10.6,8.0,9.4,30,220
0,2.0,4,25,4,11.1,8.1,9.8,29,227
9,1.8,4,8,3,10.7,8.0,9.4,30,220
9,1.8,4,25,3,11.1,7.8,9.6,29,225
9,1.8,4,15,3,9.6,7.2,8.5,33,199
9,1.8,4,24,3,9.4,6.9,8.2,34,192
9,1.8,4,8,3,10.8,8.1,9.6,29,224
9,1.8,4,25,3,10.8,7.6,9.3,30,218
2,2.0,4,15,3,9.3,6.5,8.1,35,188
2,3.6,6,8,3,12.2,8.5,10.6,27,246
11,2.0,4,17,3,10.6,8.7,9.8,29,229
11,2.0,4,17,3,11.3,8.8,10.2,28,237
0,2.0,4,17,3,11.0,8.1,9.7,29,226
0,2.0,4,17,4,10.9,7.7,9.4,30,221
2,2.0,4,17,4,10.1,7.4,8.8,32,206
2,2.0,4,17,4,10.6,7.6,9.3,30,216
9,2.0,4,17,3,11.0,8.1,9.7,29,226
9,2.0,4,17,4,10.9,7.7,9.4,30,221
8,2.0,4,17,4,10.6,7.6,9.3,30,216
8,2.0,4,17,4,10.4,7.7,9.2,31,214
8,2.0,4,17,4,10.9,8.0,9.6,29,224
11,2.0,4,17,4,10.7,8.5,9.8,29,228
